DN,SS,SB,BP,TB,TS
735315.96875,0.18769214817446056,0.2092715486059687,1.8378000000000014,9.36,9.33
735315.9722222222,0.19044909203282398,0.20906007891285228,1.8202000000000012,9.36,9.36
735315.9756944445,0.1912099364572679,0.21102352967873783,1.813300000000001,9.4,9.36
735315.9791666666,0.191660425691481,0.21044969107934267,1.8064000000000007,9.3,9.27
735315.9826388889,0.19017566608468964,0.21042354098857172,1.7995000000000005,9.19,9.22
735315.9861111111,0.1969536416916137,0.21169498380103624,1.7923000000000016,9.33,9.32
735315.9895833334,0.19407366258195377,0.21201970681546614,1.7923000000000016,9.12,9.15
735315.9930555555,0.18964043626402402,0.21006843057129185,1.7850000000000008,8.96,9.02
735315.9965277778,0.19494596703161796,0.21247817180146225,1.7816000000000016,9.19,9.17
735316.0,0.20016674597083983,0.21497253083712642,1.7888000000000006,9.25,9.21
735316.0034722222,0.2042013215585997,0.21911712236640982,1.7920000000000016,9.06,9.12
735316.0069444445,0.20242690799755206,0.2172387625006551,1.7916000000000012,9.04,9.06
735316.0104166666,0.2003000342369093,0.2179187562785906,1.7989000000000004,8.91,8.92
735316.0138888889,0.2029707674525766,0.2189725909079029,1.7986000000000004,8.95,8.88
735316.0173611111,0.20946474824117783,0.22557914136213225,1.812100000000001,9.04,9.04
735316.0208333334,0.21673147361598294,0.22744661475867023,1.8155000000000014,8.92,9.02
735316.0243055555,0.21588905486591292,0.23268092265932483,1.8293000000000006,9.0,9.02
735316.0277777778,0.2103984764298827,0.22937703768649065,1.8429000000000015,8.78,8.91
735316.03125,0.21041695448289696,0.23106982955467775,1.8567000000000007,8.89,9.02
735316.0347222222,0.21359356933098347,0.2317054693782415,1.8806000000000012,8.88,8.88
735316.0381944445,0.2195253347684725,0.23612081404351384,1.8947000000000016,8.84,8.89
735316.0416666666,0.21491465502737753,0.24547374384409593,1.9224000000000003,8.84,8.92
735316.0451388889,0.18750128389294438,0.21978757246056832,1.9497000000000013,8.59,8.29
735316.0486111111,0.2141462988835131,0.23892496033599953,1.9739000000000004,8.84,8.82
735316.0520833334,0.16533482584226059,0.21142229482650263,1.9915000000000007,8.68,8.23
735316.0555555555,0.16595162374420355,0.20951984527160022,2.0216000000000007,8.39,8.17
735316.0590277778,0.19491758371469298,0.21548884583735314,2.038600000000001,8.46,8.48
735316.0625,0.16649634167443036,0.21361160142804053,2.0597000000000008,8.51,8.24
735316.0659722222,0.16133781519430618,0.21218798020536123,2.080400000000002,8.57,8.17
735316.0694444445,0.1601032318571026,0.20879607182799345,2.101100000000001,8.39,8.16
735316.0729166666,0.1613657213787041,0.20869706019966985,2.1281000000000008,8.33,8.13
735316.0763888889,0.16150775959054559,0.20865766991226245,2.1558000000000006,8.35,8.13
735316.0798611111,0.1616498031968291,0.21372301169110433,2.1769000000000007,8.44,8.13
735316.0833333334,0.15893117168589257,0.21058217023682302,2.1941000000000015,8.33,8.05
735316.0868055555,0.15950025247584199,0.20914547937514508,2.218000000000001,8.25,8.05
735316.0902777778,0.1592995959745395,0.20934700870452344,2.2453000000000003,8.24,8.03
735316.09375,0.15948397070490028,0.2110189349626891,2.2695000000000007,8.24,8.02
735316.0972222222,0.16543709751827348,0.21648942616717692,2.3006000000000015,8.25,8.06
735316.1006944445,0.17885194063466048,0.22054681200209567,2.3179000000000016,8.29,8.12
735316.1041666666,0.21525730705363716,0.2569394459715355,2.3424000000000005,8.4,8.28
735316.1076388889,0.24633417306037633,0.24369514399924233,2.3600000000000008,8.55,8.36
735316.1111111111,0.24270956724927498,0.2473182549827609,2.381100000000001,8.54,8.31
735316.1145833334,0.2639038922833457,0.25128513276278575,2.4018000000000015,8.48,8.35
735316.1180555555,0.2819437078972436,0.3485880592359698,2.4295000000000018,8.51,8.4
735316.1215277778,0.2915616808879702,0.40927239433417023,2.4537000000000004,8.5,8.4
735316.125,0.288337212671025,0.33191272791842313,2.4709000000000003,8.47,8.35
735316.1284722222,0.2870023025977116,0.30376697458455215,2.4986000000000006,8.5,8.28
735316.1319444445,0.2922211913791028,0.3636349799815794,2.5262000000000016,8.58,8.29
735316.1354166666,0.3163432557556306,0.3686622972350061,2.5473000000000012,8.66,8.36
735316.1388888889,0.32771937600093703,0.37097664487212956,2.574900000000001,8.65,8.39
735316.1423611111,0.3443420877983027,0.4179101683958363,2.595700000000001,8.61,8.42
735316.1458333334,0.3782429778564468,0.4451451804668827,2.6233000000000004,8.61,8.42
735316.1493055555,0.4084680881671457,0.46806797366366026,2.654400000000001,8.58,8.42
735316.1527777778,0.4326454897127838,0.5074151765776944,2.6820999999999997,8.59,8.38
735316.15625,0.5346569593802167,0.6470146152412778,2.7097000000000007,8.76,8.43
735316.1597222222,0.5308580739927296,0.7965196358432549,2.7346000000000004,8.88,8.42
735316.1631944445,0.47607736399175127,1.3048178639648176,2.759100000000001,9.02,8.39
735316.1666666666,0.6725443062764612,2.407212811723615,2.780200000000002,9.21,8.51
735316.1701388889,1.1626896370337072,3.0635657983442295,2.808500000000001,9.34,8.74
735316.1736111111,2.1225073745657976,3.515951710822484,2.8368000000000024,9.44,8.97
735316.1770833334,2.422809532625967,3.6867876434114937,2.8610000000000015,9.48,8.96
735316.1805555555,0.705591366131915,3.789847194867114,2.8887,9.49,7.93
735316.1840277778,0.7642353805879976,4.086944721898186,2.9132000000000007,9.48,8.03
735316.1875,1.047831382023618,4.697054375101018,2.9374000000000025,9.52,8.14
735316.1909722222,1.2529047152222617,4.988174434119766,2.9685,9.52,8.18
735316.1944444445,1.386225569480165,5.147518954439048,2.9891999999999994,9.52,8.23
735316.1979166666,1.6605820575432488,5.530173722477007,3.0065,9.52,8.31
735316.2013888889,1.9819108510266936,8.300929537822405,3.0307000000000017,9.55,8.35
735316.2048611111,2.095028956572746,12.368318729496085,3.0483000000000002,9.6,8.42
735316.2083333334,2.5403007245779183,15.434496187811154,3.082900000000001,9.61,8.5
735316.2118055555,3.0837032428032853,18.151418987912972,3.096700000000001,9.61,8.62
735316.2152777778,2.9226578397031022,20.138298774889535,3.1140000000000017,9.61,8.5
735316.21875,2.4781952572891495,21.884944961440315,3.1313000000000017,9.59,8.36
735316.2222222222,2.3711485760110556,22.602221938651457,3.155500000000001,9.59,8.28
735316.2256944445,2.235494923029085,23.48419552277484,3.169300000000001,9.57,8.24
735316.2291666666,2.5996582599258504,23.81313604104841,3.183100000000002,9.57,8.38
735316.2326388889,2.706845268208123,24.61091917766086,3.1900000000000004,9.56,8.43
735316.2361111111,2.608348158781899,24.920982493326512,3.196600000000001,9.56,8.35
735316.2395833334,2.7492914422303523,25.512529006605515,3.2173000000000003,9.53,8.4
735316.2430555555,3.1207986015622846,25.785061304819507,3.224200000000002,9.53,8.47
735316.2465277778,2.946950051239816,26.04302568758051,3.2277000000000013,9.53,8.42
735316.25,2.789323503159207,26.39978518612495,3.241500000000002,9.53,8.29
735316.2534722222,3.012477330475806,26.515086742916832,3.248400000000001,9.52,8.39
735316.2569444445,2.6483050239151242,26.757352948530883,3.258800000000002,9.52,8.21
735316.2604166666,1.8419472105006611,26.830132251214746,3.248400000000001,9.52,8.02
735316.2638888889,1.993331064781323,26.986851767991503,3.2552999999999996,9.51,8.02
735316.2673611111,2.101391835937832,27.011993672658743,3.241500000000002,9.52,8.08
735316.2708333334,2.5988007659424173,27.099108233998685,3.2311000000000005,9.51,8.31
735316.2743055555,2.269500260815608,27.145885095176915,3.2277000000000013,9.51,8.32
735316.2777777778,1.9440094936048853,27.225963621894955,3.213900000000001,9.51,8.27
735316.28125,1.910409957656969,27.225963621894955,3.193100000000001,9.51,8.31
735316.2847222222,1.7432029355505405,27.253795708655073,3.186200000000002,9.51,8.14
735316.2881944445,2.334026522389752,27.27445965794848,3.172400000000002,9.49,8.2
735316.2916666666,1.6277910233085295,27.28845181715851,3.1516999999999995,9.49,8.17
735316.2951388889,1.4238640034732417,27.268977633830268,3.1378000000000013,9.49,8.09
735316.2986111111,1.2303660225346338,27.239952765927566,3.117100000000002,9.51,8.03
735316.3020833334,1.3265247068840689,27.263351020549813,3.0929,9.49,7.94
735316.3055555555,0.8544976632515687,27.23432850552479,3.0790999999999995,9.51,7.87
735316.3090277778,1.3977945224370585,27.255126919130426,3.0583,9.49,7.95
735316.3125,0.8313240546136912,27.239952765927566,3.044500000000002,9.51,7.91
735316.3159722222,1.1049872476281968,27.235646016919567,3.0307000000000017,9.49,8.01
735316.3194444445,1.1023155344926963,27.310661907758096,3.016900000000001,9.49,7.98
735316.3229166666,0.9480723634454241,27.268977633830268,2.996100000000001,9.49,7.93
735316.3263888889,1.279882505864134,27.268977633830268,2.982300000000001,9.49,7.94
735316.3298611111,1.166079704854001,27.28845181715851,2.9650000000000007,9.49,7.9
735316.3333333334,1.152357500564419,27.282826351384152,2.944300000000001,9.49,7.83
735316.3368055555,0.8493136903342686,27.29681727457981,2.9305000000000008,9.49,7.75
735316.3402777778,0.9761733085860363,27.302297687452175,2.909700000000001,9.49,7.75
735316.34375,1.0571031308501564,27.390939923313987,2.8890000000000016,9.48,7.71
735316.3472222222,1.1621795564440298,27.418896357497804,2.8786,9.48,7.75
735316.3506944445,0.8138580000124247,27.474370888221582,2.8510000000000018,9.47,7.59
735316.3541666666,0.6195106220394564,27.480828958727724,2.8337000000000017,9.48,7.64
735316.3576388889,1.0372684418193463,27.530815466516042,2.8130000000000024,9.47,7.68
735316.3611111111,0.9720357745442763,27.550532948257825,2.791900000000001,9.47,7.61
735316.3645833334,1.2798994765069764,27.548613180189374,2.7711000000000015,9.48,7.69
735316.3680555555,1.1064994932515664,27.550532948257825,2.747,9.47,7.65
735316.3715277778,1.135891657203869,27.590240735043718,2.7262,9.47,7.78
735316.375,1.5868291646070787,27.598726352688843,2.7055000000000007,9.47,7.82
735316.3784722222,1.0449817828682573,27.612962815169617,2.6847000000000008,9.47,7.59
735316.3819444445,0.8644594491910527,27.61857038636914,2.6605000000000016,9.47,7.56
735316.3854166666,0.8246912778531339,27.612962815169617,2.6397999999999997,9.47,7.49
735316.3888888889,1.010025419973601,27.632803119218075,2.6191000000000018,9.47,7.54
735316.3923611111,0.8678762057415449,27.638552953182803,2.5949000000000013,9.47,7.38
735316.3958333334,0.9029957087616267,27.604478778930105,2.5776000000000012,9.47,7.45
735316.3993055555,0.8326833827369629,27.63972128877527,2.5569000000000015,9.45,7.41
735316.4027777778,0.8734211492856739,27.647033150086173,2.5396000000000014,9.47,7.41
735316.40625,0.6692298422456324,27.612962815169617,2.5188000000000015,9.47,7.35
735316.4097222222,0.3691244036631608,27.584487241164496,2.498100000000001,9.47,7.31
735316.4131944445,0.3691244036631608,27.568318749677623,2.480800000000001,9.48,7.31
735316.4166666666,0.3622929629070827,27.256309655288575,2.4601000000000015,9.47,7.3
735316.4201388889,0.2989083014456267,26.63351295856582,2.4393000000000016,9.41,7.29
735316.4236111111,0.21754645222327443,20.59539170929454,2.425200000000001,8.92,7.26
735316.4270833334,0.28886064478988077,20.170489877530567,2.407600000000001,8.95,7.24
735316.4305555555,0.2238404825810051,15.232570358200498,2.3824000000000014,8.43,7.22
735316.4340277778,0.18882584121300225,2.9674946440483967,2.3600000000000008,7.57,7.2
735316.4375,0.18776010325021195,8.049743905953276,2.3411000000000017,7.83,7.15
735316.4409722222,0.21604597236857295,3.708399493323215,2.3229000000000015,7.48,7.14
735316.4444444445,0.23399687022287624,3.1070122520194863,2.304900000000001,7.39,7.09
735316.4479166666,0.21973691129919795,1.0714209092894185,2.294200000000001,7.27,7.08
735316.4513888889,0.22838247254026625,0.8926019843396549,2.2769000000000004,7.24,7.05
735316.4548611111,0.19446609728306385,0.3032390534299867,2.259700000000001,7.19,7.05
735316.4583333334,0.2022575873756278,0.46921900864204596,2.238600000000001,7.19,7.07
735316.4618055555,0.25256808737546566,0.32247962639977096,2.2352000000000003,7.16,7.01
735316.4652777778,0.1927481056407583,0.2516892927043846,2.2248000000000006,7.14,7.04
735316.46875,0.20895906326878755,0.2511604904325596,2.2144000000000004,7.14,7.01
735316.4722222222,0.22869830128970997,0.25613925504620044,2.2037000000000004,7.12,7.0
735316.4756944445,0.174630002933568,0.22850836240973316,2.1968000000000005,7.11,7.01
735316.4791666666,0.23635949238771384,0.22825787986383894,2.1795000000000018,7.09,6.99
735316.4826388889,0.17622234342918383,0.2225221991225995,2.1726000000000014,7.08,7.0
735316.4861111111,0.21338871543248578,0.22657533671836272,2.176100000000001,7.07,6.95
735316.4895833334,0.18750166415494324,0.2275549249789255,2.169200000000001,7.07,6.97
735316.4930555555,0.17210364094011,0.22801950932148257,2.169200000000001,7.08,7.0
735316.4965277778,0.1805415318055982,0.22567126548723512,2.1726000000000014,7.07,6.99
735316.5,0.1718831130259668,0.21712141283017286,2.183000000000001,7.09,7.0
735316.5034722222,0.1832708386279248,0.22413784367480621,2.183000000000001,7.05,6.96
735316.5069444445,0.17943541291460424,0.22548123387184,2.1934000000000013,7.04,6.96
735316.5104166666,0.1713685944679047,0.2209740104549791,2.2003000000000013,7.05,7.0
735316.5138888889,0.18078722088808385,0.23328541622302376,2.2141000000000006,7.07,6.97
735316.5173611111,0.20429707018268767,0.24060828975872803,2.227900000000001,7.07,6.93
735316.5208333334,0.17342092437843348,0.24347973500909173,2.227900000000001,7.07,6.97
735316.5243055555,0.18925203693698978,0.2508919015209039,2.2417000000000016,7.07,6.96
735316.5277777778,0.1832708386279248,0.24807863409424907,2.2587,7.05,6.96
735316.53125,0.1703309951599259,0.2405416604592669,2.272800000000001,7.08,6.97
735316.5347222222,0.15847963767861145,0.21700198534316079,2.290100000000001,7.11,7.08
735316.5381944445,0.16276497702656478,0.21520394957529837,2.2970000000000015,7.16,7.07
735316.5416666666,0.16381893188736069,0.21677663102725492,2.3074000000000012,7.11,7.08
735316.5451388889,0.16607629495821635,0.21733154387949563,2.3212,7.08,7.05
735316.5486111111,0.16547405327137713,0.21610062919080833,2.3454000000000006,7.11,7.07
735316.5520833334,0.16437555169000512,0.21611630753722513,2.362700000000001,7.12,7.07
735316.5555555555,0.15874783159725933,0.2162382809386398,2.3799000000000006,7.15,7.12
735316.5590277778,0.15851683700609223,0.21970702811561008,2.3938000000000015,7.11,7.14
735316.5625,0.15643249273198656,0.22687562013376136,2.4110000000000014,7.01,7.15
735316.5659722222,0.154432977289404,0.22412432992744458,2.4349000000000003,7.04,7.14
735316.5694444445,0.156474345766277,0.22213004248566331,2.459400000000001,7.23,7.14
735316.5729166666,0.15902173362190605,0.23759141370531886,2.4805000000000006,7.23,7.09
735316.5763888889,0.21042298270619994,5.35739809539331,2.5015000000000014,7.64,7.09
735316.5798611111,0.1701467768666514,6.678395419490167,2.527000000000001,7.8,7.01
735316.5833333334,0.17627016635286283,7.087826111471253,2.5481000000000007,7.86,6.99
735316.5868055555,0.18152456021452143,7.515521272576561,2.569200000000001,7.9,6.97
735316.5902777778,0.19467313873635106,8.410688161370926,2.5934000000000013,7.99,6.9
735316.59375,0.22523100517997327,8.899753930752238,2.6179000000000014,8.03,6.78
735316.5972222222,0.29346413174562264,9.69788895806502,2.6352,8.08,6.74
735316.6006944445,0.36646237135903553,10.063287392613587,2.652800000000002,8.1,6.71
735316.6041666666,0.38211143571453926,11.145714192922647,2.6735000000000015,8.17,6.71
735316.6076388889,0.41928223354187877,11.890659386170649,2.6946,8.23,6.71
735316.6111111111,0.46480282135007966,12.599171838193367,2.7188000000000017,8.27,6.7
735316.6145833334,0.47288463558378513,13.953114119329374,2.7433000000000023,8.33,6.63
735316.6180555555,2.123926962691373,14.76819992177519,2.760900000000001,8.38,6.99
735316.6215277778,1.9963510503824422,15.140497894435095,2.7851,8.4,6.96
735316.625,1.5283720004099923,15.839047518083747,2.8093000000000017,8.46,6.77
735316.6284722222,1.808542971441107,16.689097727371813,2.8373000000000017,8.51,6.82
735316.6319444445,1.8094057584747536,17.27239731101349,2.8684,8.57,6.88
735316.6354166666,1.7297780577745459,17.52517954010319,2.8894000000000006,8.58,6.8
735316.6388888889,0.8310077925705671,17.658984262914007,2.9136000000000024,8.59,6.66
735316.6423611111,0.8625332401328885,17.693700911830412,2.941300000000001,8.59,6.6
735316.6458333334,1.0709548900428423,17.67928294003702,2.958500000000001,8.59,6.6
735316.6493055555,1.277836547981742,17.628748403550656,2.9862000000000024,8.61,6.62
735316.6527777778,1.3867297063638975,17.647549741016437,3.0207000000000024,8.61,6.6
735316.65625,1.511502972704508,17.6302184406965,3.0346,8.61,6.67
735316.6597222222,1.3854727353309204,17.599645745636483,3.0587000000000018,8.59,6.66
735316.6631944445,1.2731157613732,17.565190753537955,3.076000000000002,8.61,6.63
735316.6666666666,1.3468454180221532,16.36581244634954,3.100200000000001,8.53,6.66
735316.6701388889,1.2950180797757118,16.660364255708096,3.1209000000000002,8.55,6.67
735316.6736111111,1.6176963272540184,16.29680998177399,3.152000000000001,8.53,6.75
735316.6770833334,1.1968500820005727,15.720793888587078,3.1689999999999996,8.5,6.71
735316.6805555555,1.3807149883939143,15.694296560869988,3.189700000000002,8.5,6.75
735316.6840277778,1.3189209165105205,16.194084612120268,3.2034999999999996,8.53,6.73
735316.6875,1.4314992172146686,15.851911451850135,3.231200000000001,8.5,6.74
735316.6909722222,1.426475794995014,15.905005720626122,3.241500000000002,8.5,6.7
735316.6944444445,1.4459269828824972,15.995944705933464,3.262300000000002,8.5,6.74
735316.6979166666,1.9458175359758236,16.180780327352856,3.2761000000000022,8.51,6.77
735316.7013888889,2.1173028682999675,16.32289233318794,3.2830000000000013,8.51,6.77
735316.7048611111,2.9670058938100445,18.08460843736146,3.3037000000000005,8.46,6.84
735316.7083333334,2.372119159505198,20.112899326711208,3.3138000000000005,8.4,6.75
735316.7118055555,2.9726166824968914,21.656437427930182,3.3241000000000014,8.42,6.86
735316.7152777778,2.989519020836185,22.82002635670213,3.3414000000000015,8.44,6.88
735316.71875,2.7203630844375324,23.649618380957246,3.3556000000000012,8.48,6.88
735316.7222222222,3.038502333335097,24.228025432226843,3.3625,8.48,6.9
735316.7256944445,2.534393724036218,24.764878119683374,3.3556000000000012,8.51,6.88
735316.7291666666,2.9462943822006697,25.353170503051782,3.3728000000000007,8.54,6.95
735316.7326388889,2.7350776761670046,25.7455397389812,3.3694000000000015,8.55,6.81
735316.7361111111,3.000553176083563,26.239056892823925,3.359400000000002,8.58,6.89
735316.7395833334,3.0284720361363173,26.414524766377752,3.359400000000002,8.58,6.97
735316.7430555555,2.6595738026721962,26.46086735805246,3.3524000000000003,8.59,6.96
735316.7465277778,2.2994455121324995,26.556781087827037,3.3455000000000013,8.61,7.19
735316.75,2.2044913495196496,26.660697101184915,3.3283000000000014,8.61,7.35
735316.7534722222,2.394424934625538,26.718093521612538,3.3110000000000013,8.61,7.0
735316.7569444445,2.4609721843571495,26.84212562139998,3.290300000000002,8.62,7.14
735316.7604166666,2.367565304240371,26.890138494807527,3.273000000000002,8.63,7.05
735316.7638888889,1.9642991751659475,26.972633745275598,3.259200000000001,8.63,7.0
735316.7673611111,2.126209820558648,27.164152510716523,3.252200000000002,8.65,7.11
735316.7708333334,1.7205548665822101,27.292427490448535,3.2319000000000018,8.66,7.11
735316.7743055555,2.157390543003884,27.377276759391044,3.218000000000001,8.66,7.15
735316.7777777778,1.9347759769960373,27.40302804887511,3.2042,8.68,7.11
735316.78125,1.7000701671239344,27.416809009998147,3.1869,8.68,7.23
735316.7847222222,1.4846438814775331,27.442104396718975,3.166200000000001,8.69,7.2
735316.7881944445,1.5885178580560357,27.46752579260104,3.1489000000000003,8.7,7.26
735316.7916666666,1.3439429298574161,27.511780868469703,3.1351,8.7,7.41
735316.7951388889,1.1629728772773928,27.511780868469703,3.1075000000000017,8.7,7.38
735316.7986111111,1.4283845807116924,27.54343834694472,3.0867000000000018,8.72,7.31
735316.8020833334,1.4484165597077505,27.624290037712917,3.0625,8.72,7.33
735316.8055555555,1.4052150200473146,27.664205243152367,3.0453,8.73,7.41
735316.8090277778,1.568711963046871,27.676037814705346,3.0211000000000015,8.74,7.44
735316.8125,1.8631818475778004,27.678232323165293,3.003800000000001,8.73,7.48
735316.8159722222,1.4877375240061392,27.678232323165293,2.9692000000000007,8.73,7.49
735316.8194444445,1.1493973832971474,27.678232323165293,2.9451000000000023,8.73,7.54
735316.8229166666,1.2975968501443318,27.608715079894335,2.9174000000000007,8.74,7.5
735316.8263888889,1.3242365500542481,27.638952304466702,2.8932000000000015,8.73,7.56
735316.8298611111,1.495526768701285,27.640817835228397,2.8689999999999998,8.76,7.59
735316.8333333334,0.9153552691275503,27.68285812269673,2.8555000000000006,8.76,7.67
735316.8368055555,1.1860650332158857,27.734165288535053,2.8278999999999996,8.77,7.69
735316.8402777778,1.1466146310034215,27.78204673442288,2.800200000000001,8.77,7.72
735316.84375,0.861145376546641,27.796893276937837,2.7725999999999997,8.78,7.89
735316.8472222222,1.0280248176236864,27.822358807149747,2.7519000000000005,8.78,7.91
735316.8506944445,1.0867183145302142,27.832966624252954,2.724200000000002,8.81,7.99
735316.8541666666,1.2317989073273203,27.772701382745886,2.696600000000001,8.8,8.05
735316.8576388889,1.184890332760955,27.708074811092356,2.6620000000000004,8.76,8.16
735316.8611111111,1.2800681108499505,27.391908637512756,2.6344000000000007,8.78,8.21
735316.8645833334,1.3833322722397885,22.310584125755277,2.6033000000000017,8.7,8.29
735316.8680555555,1.3320388631374693,16.824992038183094,2.5756000000000014,8.55,8.33
735316.8715277778,1.2548636716532733,14.832851733514325,2.5476000000000014,8.51,8.42
735316.875,1.3308334812911526,13.947041189216737,2.523100000000001,8.59,8.53
735316.8784722222,1.5158209102289506,15.270483484841066,2.495500000000001,8.63,8.5
735316.8819444445,1.4861861746670957,7.753144826555893,2.4713000000000007,8.66,8.53
735316.8854166666,1.4372993038315514,7.412692425068573,2.433600000000001,8.72,8.5
735316.8888888889,1.2896192878668205,3.681383247747891,2.416300000000001,8.76,8.54
735316.8923611111,0.9500037626172128,3.126718237019596,2.3855000000000004,8.89,8.57
735316.8958333334,0.5373374469129726,1.3300915147664538,2.365100000000001,8.77,8.46
735316.8993055555,0.29066087977162697,1.4539576597147494,2.337100000000001,8.89,8.55
735316.9027777778,0.22763167862279612,0.44652172362582293,2.3067000000000006,9.0,8.74
735316.90625,0.25172610664555417,0.5813083251903455,2.2894000000000005,9.1,8.96
735316.9097222222,0.22286547481106084,0.2327074464081026,2.2759000000000014,9.18,9.04
735316.9131944445,0.2205940500357678,0.2290488310116457,2.2382000000000004,9.22,9.08
735316.9166666666,0.2106016901787808,0.22134448938799514,2.2244000000000015,9.19,9.1
735316.9201388889,0.201744476708427,0.2181375084023177,2.196700000000001,9.18,9.07
735316.9236111111,0.20581550905561427,0.21821158312622937,2.1798000000000015,9.29,9.17
735316.9270833334,0.19846096162700214,0.21661448909412767,2.1521000000000017,9.26,9.07
735316.9305555555,0.1973304777470345,0.21484501036536158,2.127600000000001,9.26,9.18
735316.9340277778,0.19586890550805863,0.21316142196398885,2.1106000000000007,9.27,9.18
735316.9375,0.19494996355795563,0.21184756482916445,2.0899000000000014,9.29,9.21
735316.9409722222,0.19356529280387264,0.21276841916879813,2.0622000000000016,9.34,9.25
735316.9444444445,0.19406981221227598,0.21071707866264786,2.0415000000000005,9.29,9.26
735316.9479166666,0.1954646614777254,0.2111901404211398,2.0207000000000006,9.37,9.34
735316.9513888889,0.1913136894952189,0.2104700585813354,1.9969000000000008,9.36,9.27
735316.9548611111,0.1905314755550192,0.20973436024526357,1.9723000000000013,9.34,9.26
735316.9583333334,0.18793457046548484,0.2104094495878678,1.9585000000000008,9.32,9.21
735316.9618055555,0.18803293854184178,0.20925779773692466,1.9309000000000012,9.26,9.19
735316.9652777778,0.18863788391984354,0.21006006538012392,1.9205000000000012,9.23,9.18
735316.96875,0.18935253438885846,0.2092111227015335,1.8960000000000008,9.23,9.19
735316.9722222222,0.18857756858498492,0.20942334386960787,1.8683000000000007,9.23,9.15
735316.9756944445,0.19175341168361662,0.2103888483555045,1.8545000000000016,9.26,9.21
735316.9791666666,0.18745705225002293,0.2088574422723681,1.8407000000000011,9.23,9.18
735316.9826388889,0.18410892992410352,0.2080068714238698,1.8234000000000008,9.14,9.14
735316.9861111111,0.18650550099071622,0.2086059872858989,1.802600000000001,9.25,9.19
735316.9895833334,0.18126474383093116,0.2079290566114013,1.7923000000000016,9.18,9.11
735316.9930555555,0.17983228126992531,0.20667098609700327,1.7784000000000006,9.06,9.06
735316.9965277778,0.18217192019470727,0.20762672585734676,1.7542000000000015,9.08,9.08
735317.0,0.18108726995259372,0.20794964246473177,1.750500000000001,9.06,9.03
735317.0034722222,0.18296766310747148,0.20914947173947743,1.7297000000000011,9.1,9.03
735317.0069444445,0.18392152739537593,0.20844699300191705,1.7263000000000006,9.06,9.02
735317.0104166666,0.1781906559878538,0.2091339758101413,1.7090000000000003,8.91,8.68
735317.0138888889,0.17711563654793436,0.20958527142466987,1.6983000000000004,8.97,8.76
735317.0173611111,0.1824078297892653,0.20849182700788313,1.6948000000000008,8.91,8.87
735317.0208333334,0.18464701860801208,0.2101241248858453,1.6876000000000004,8.95,8.87
735317.0243055555,0.1849386586557495,0.210458840873165,1.6842000000000013,8.89,8.81
735317.0277777778,0.18158645365315912,0.2096265349733046,1.6738000000000013,8.77,8.69
735317.03125,0.17562099859588629,0.21055349806343338,1.6769000000000005,8.63,8.43
735317.0347222222,0.1863475831926235,0.2108694793054347,1.6769000000000005,8.74,8.68
735317.0381944445,0.1864093629022192,0.2108412021644916,1.6766000000000005,8.63,8.51
735317.0416666666,0.1851695791223307,0.2126397481799306,1.6804000000000017,8.63,8.46
735317.0451388889,0.1769136644305577,0.21110710010107148,1.6905000000000014,8.57,8.35
735317.0486111111,0.19838143447865533,0.2173444550635026,1.6905000000000014,8.7,8.63
735317.0520833334,0.19534327556160277,0.21689715845994667,1.7040000000000006,8.74,8.63
735317.0555555555,0.19100849186317875,0.21390768729829354,1.7040000000000006,8.66,8.51
735317.0590277778,0.2025936969328881,0.2189759956555766,1.7143000000000015,8.63,8.57
735317.0625,0.1969560815929324,0.21976094967060844,1.7316000000000016,8.57,8.47
735317.0659722222,0.2139985188202802,0.2305380914667859,1.7486000000000004,8.72,8.66
735317.0694444445,0.1853230941318323,0.22087073684486797,1.7797000000000012,8.48,8.27
735317.0729166666,0.1835562120963399,0.21892115275530713,1.7935000000000016,8.43,8.18
735317.0763888889,0.18399267075472947,0.21318943594305137,1.8174000000000006,8.28,8.12
735317.0798611111,0.17232720983911162,0.21603875654409377,1.8485000000000014,8.39,8.05
735317.0833333334,0.1646018074942751,0.21352588755100987,1.886200000000001,8.31,7.99
735317.0868055555,0.15879241742411046,0.21275350720640163,1.9173000000000016,8.28,7.93
735317.0902777778,0.15259338207704248,0.21130976468362572,1.9447000000000016,8.24,7.84
735317.09375,0.14747262404657846,0.2107770573884448,1.9758000000000009,8.18,7.78
735317.0972222222,0.14434333081276682,0.2099507348328235,1.999900000000001,8.12,7.72
735317.1006944445,0.14316562693751997,0.20995802560807394,2.034200000000001,8.08,7.71
735317.1041666666,0.14348549452514991,0.2102815379008866,2.054900000000001,8.01,7.72
735317.1076388889,0.14309761968666426,0.21087493892466602,2.0753000000000013,7.97,7.69
735317.1111111111,0.14502489468658392,0.21159650191167995,2.1064000000000007,8.1,7.71
735317.1145833334,0.14630205156028783,0.211888492238494,2.1313000000000017,8.1,7.75
735317.1180555555,0.14488633036027623,0.2108423257484253,2.155100000000002,7.95,7.69
735317.1215277778,0.14896128952929882,0.21840880898085477,2.1790000000000007,8.01,7.71
735317.125,0.1699793356718767,0.21857820648317444,2.2067000000000005,8.13,7.89
735317.1284722222,0.20564979662127258,0.2339792205212982,2.2315000000000014,8.32,8.05
735317.1319444445,0.2124308628629315,0.2434691742835284,2.252600000000001,8.33,8.06
